trip_id,service_id,route_id,trip_headsign,direction_id,shape_id
4503599631520223,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520224,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520225,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520226,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520227,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520228,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520229,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520230,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520231,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520232,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520233,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520234,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520235,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520236,4503599631520005,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520237,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520238,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520239,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520240,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520241,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520242,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520243,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520244,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520245,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520246,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520247,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520248,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520249,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520250,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520251,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520252,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520253,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520254,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520255,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520256,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520257,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520258,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520259,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520260,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520261,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520262,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520263,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520264,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520265,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520266,4503599631520005,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520385,4503599631520385,11821949021891643,La Ram̩e TOURNEFEUILLE,1,4503599631520385
4503599631520386,4503599631520385,11821949021891643,La Ram̩e TOURNEFEUILLE,1,4503599631520385
4503599631520387,4503599631520385,11821949021891643,La Ram̩e TOURNEFEUILLE,1,4503599631520385
4503599631520388,4503599631520385,11821949021891643,La Ram̩e TOURNEFEUILLE,1,4503599631520385
4503599631520389,4503599631520385,11821949021891643,La Ram̩e TOURNEFEUILLE,1,4503599631520385
4503599631520390,4503599631520385,11821949021891643,La Ram̩e TOURNEFEUILLE,1,4503599631520385
4503599631520391,4503599631520385,11821949021891643,Basso Cambo TOULOUSE,0,4503599631520391
4503599631520392,4503599631520385,11821949021891643,Basso Cambo TOULOUSE,0,4503599631520391
4503599631520393,4503599631520385,11821949021891643,Basso Cambo TOULOUSE,0,4503599631520391
4503599631520394,4503599631520385,11821949021891643,Basso Cambo TOULOUSE,0,4503599631520391
4503599631520395,4503599631520385,11821949021891643,Basso Cambo TOULOUSE,0,4503599631520391
4503599631520396,4503599631520385,11821949021891643,Basso Cambo TOULOUSE,0,4503599631520391
4503599631520397,4503599631520385,11821949021891647,Portet Pont de Portet (Travaux) PORTET-SUR-GARONNE,1,4503599631520047
4503599631520398,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520064
4503599631520399,4503599631520385,11821949021891647,Pinsaguel Tilleuls PINSAGUEL,1,4503599631520399
4503599631520400,4503599631520385,11821949021891647,Pinsaguel Tilleuls PINSAGUEL,1,4503599631520399
4503599631520401,4503599631520385,11821949021891647,Pinsaguel Tilleuls PINSAGUEL,1,4503599631520399
4503599631520402,4503599631520385,11821949021891647,Pinsaguel Tilleuls PINSAGUEL,1,4503599631520399
4503599631520403,4503599631520385,11821949021891647,Mairie Pinsaguel PINSAGUEL,1,4503599631520081
4503599631520404,4503599631520385,11821949021891647,Mairie Pinsaguel PINSAGUEL,1,4503599631520081
4503599631520405,4503599631520385,11821949021891647,Mairie Pinsaguel PINSAGUEL,1,4503599631520081
4503599631520406,4503599631520385,11821949021891647,Mairie Pinsaguel PINSAGUEL,1,4503599631520081
4503599631520407,4503599631520385,11821949021891647,Mairie Pinsaguel PINSAGUEL,1,4503599631520081
4503599631520408,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520097
4503599631520409,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520097
4503599631520410,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520097
4503599631520411,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520097
4503599631520412,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520097
4503599631520413,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520413
4503599631520414,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520413
4503599631520415,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520413
4503599631520416,4503599631520385,11821949021891647,Empalot TOULOUSE,0,4503599631520413
4503599631520417,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520418,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520419,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520420,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520421,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520422,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520423,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520424,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520425,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520426,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520427,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520428,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520429,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520430,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520431,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520432,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520433,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520434,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520435,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520436,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520437,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520438,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520439,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520440,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520441,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520442,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520443,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520444,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520445,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520446,4503599631520385,11821949021891665,A̩roconstellation BEAUZELLE,1,4503599631520207
4503599631520447,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520448,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520449,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520450,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520451,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520452,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520453,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520454,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520455,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520456,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520457,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520458,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520459,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520460,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520461,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520462,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520463,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520464,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520465,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520466,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520467,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520468,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520469,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520470,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520471,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520472,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520473,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520474,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520475,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631520476,4503599631520385,11821949021891665,"Jeanne d'Arc TOULOUSE",0,4503599631520237
4503599631521174,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521175,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521176,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521177,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521178,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521179,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521180,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521181,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521182,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521183,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521184,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521185,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521186,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521187,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521188,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521189,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521190,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521191,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521192,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521193,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521194,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521195,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521196,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521197,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521198,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521199,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521200,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521201,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521202,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521203,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521204,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521205,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521206,4503599631521174,11821949021891624,"Jeanne d'Arc TOULOUSE",0,4503599631521174
4503599631521207,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521208,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521209,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521210,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521211,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521212,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521213,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521214,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521215,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521216,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521217,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521218,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521219,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521220,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521221,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521222,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521223,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521224,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521225,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521226,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521227,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521228,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521229,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521230,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521231,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521232,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521233,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521234,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521235,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521236,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521237,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521238,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521239,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521240,4503599631521174,11821949021891624,Etats-Unis Fondeyre TOULOUSE,1,4503599631521207
4503599631521396,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521397,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521398,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521399,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521400,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521401,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521402,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521403,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521404,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521405,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521406,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521407,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521408,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521409,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521410,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521411,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521412,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521413,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521414,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521415,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521416,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521417,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521418,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521419,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521420,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521421,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521422,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521423,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521424,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521425,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521426,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521427,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521428,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521429,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521430,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521431,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521432,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521433,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521434,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521435,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521436,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521437,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521438,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521439,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521440,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521441,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521442,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521443,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521444,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521445,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521446,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521447,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521448,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521449,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521450,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521451,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521452,4503599631521396,11821949021891627,"Place de l'Ind̩pendance TOULOUSE",1,4503599631495391
4503599631521453,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521454,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521455,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521456,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521457,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521458,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521459,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521460,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521461,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521462,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521463,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521464,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521465,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521466,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521467,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521468,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521469,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521470,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521471,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521472,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521473,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521474,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
4503599631521475,4503599631521396,11821949021891627,Borderouge TOULOUSE,0,4503599631495554
